sexo,ubigeo,nom_region,nom_provincia,nom_distrito,ocupinf,ingresos_totales,estudios,edad,anio,mes,estrato,tipo_contrato,tamanio_empresa,p507,p510
hombre,150801,LIMA,HUAURA,HUACHO,empleo informal,720,primaria incompleta,74,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150801,LIMA,HUAURA,HUACHO,empleo informal,400,secundaria completa,48,2020,3, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,150801,LIMA,HUAURA,HUACHO,empleo formal,2386,maestria/doctorado,49,2020,3, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",de 21 a 50 personas,empleado,empresa o patrono privado
hombre,150801,LIMA,HUAURA,HUACHO,empleo formal,450,superior universitaria incompleta,20,2020,3, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,empresa o patrono privado
hombre,150802,LIMA,HUAURA,AMBAR,empleo informal,30,secundaria incompleta,17,2020,3, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150805,LIMA,HUAURA,HUALMAY,empleo formal,1500,maestria/doctorado,68,2020,2, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,150805,LIMA,HUAURA,HUALMAY,empleo formal,1600,superior no universitaria completa,39,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,empleado,empresa o patrono privado
hombre,150805,LIMA,HUAURA,HUALMAY,empleo formal,1500,secundaria completa,48,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,obrero,empresa o patrono privado
hombre,150805,LIMA,HUAURA,HUALMAY,empleo formal,2000,superior universitaria completa,41,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
hombre,150806,LIMA,HUAURA,HUAURA,empleo informal,1280,secundaria completa,40,2020,2, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150806,LIMA,HUAURA,HUAURA,empleo informal,1400,superior no universitaria completa,25,2020,3, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,empleado,empresa o patrono privado
hombre,150806,LIMA,HUAURA,HUAURA,empleo informal,360,primaria incompleta,38,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150806,LIMA,HUAURA,HUAURA,empleo informal,240,secundaria incompleta,30,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150806,LIMA,HUAURA,HUAURA,empleo formal,2000,primaria incompleta,56,2020,3, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,obrero,administraci¢n p£blica
hombre,150806,LIMA,HUAURA,HUAURA,empleo informal,480,superior no universitaria completa,21,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150806,LIMA,HUAURA,HUAURA,empleo informal,480,secundaria incompleta,29,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150806,LIMA,HUAURA,HUAURA,empleo informal,800,primaria completa,80,2020,2, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,150806,LIMA,HUAURA,HUAURA,empleo informal,640,superior no universitaria completa,31,2020,3, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150806,LIMA,HUAURA,HUAURA,empleo formal,2000,superior universitaria completa,30,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,empleado,empresa o patrono privado
hombre,150806,LIMA,HUAURA,HUAURA,empleo informal,1000,secundaria completa,45,2020,2, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150807,LIMA,HUAURA,LEONCIO PRADO,empleo informal,600,secundaria completa,23,2020,2, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150807,LIMA,HUAURA,LEONCIO PRADO,empleo informal,400,secundaria completa,16,2020,2, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150810,LIMA,HUAURA,SANTA MARIA,empleo formal,4000,superior universitaria completa,30,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
hombre,150810,LIMA,HUAURA,SANTA MARIA,empleo formal,6000,maestria/doctorado,55,2020,2, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",de 21 a 50 personas,empleado,empresa o patrono privado
hombre,150811,LIMA,HUAURA,SAYAN,empleo informal,1200,primaria completa,38,2020,2,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,obrero,empresa o patrono privado
hombre,150811,LIMA,HUAURA,SAYAN,empleo formal,2000,superior universitaria completa,46,2020,2,de 2 000 a 19 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,empresa o patrono privado
hombre,150811,LIMA,HUAURA,SAYAN,empleo formal,1400,primaria incompleta,57,2020,2,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,obrero,empresa o patrono privado
hombre,150811,LIMA,HUAURA,SAYAN,empleo informal,1700,secundaria completa,21,2020,2,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,obrero,empresa o patrono privado
hombre,150811,LIMA,HUAURA,SAYAN,empleo formal,1180,primaria incompleta,54,2020,2,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,obrero,empresa o patrono privado
hombre,150811,LIMA,HUAURA,SAYAN,empleo informal,2100,secundaria completa,45,2020,2,de 2 000 a 19 999 habitantes,"contrato indefinido, nombrado, permanente",de 101 a 500 personas,obrero,empresa o patrono privado
hombre,150811,LIMA,HUAURA,SAYAN,empleo formal,1200,secundaria incompleta,59,2020,2,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,obrero,empresa o patrono privado
hombre,150812,LIMA,HUAURA,VEGUETA,empleo informal,1200,secundaria incompleta,54,2020,1,de 2 000 a 19 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,obrero,empresa p£blica
hombre,150812,LIMA,HUAURA,VEGUETA,empleo informal,600,primaria incompleta,66,2020,3,de 2 000 a 19 999 habitantes,,hasta 20 personas,trabajador del hogar,
hombre,150812,LIMA,HUAURA,VEGUETA,empleo formal,2500,secundaria completa,62,2020,1,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,obrero,empresa o patrono privado
hombre,150812,LIMA,HUAURA,VEGUETA,empleo formal,930,primaria completa,46,2020,3,de 2 000 a 19 999 habitantes,,m†s de 500 personas,obrero,empresa o patrono privado
hombre,150812,LIMA,HUAURA,VEGUETA,empleo informal,800,primaria completa,62,2020,1,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150812,LIMA,HUAURA,VEGUETA,empleo informal,400,secundaria completa,28,2020,1,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,150812,LIMA,HUAURA,VEGUETA,empleo informal,1000,superior no universitaria incompleta,37,2020,1,de 2 000 a 19 999 habitantes,sin contrato,de 21 a 50 personas,obrero,empresa o patrono privado
hombre,150812,LIMA,HUAURA,VEGUETA,empleo formal,1200,secundaria incompleta,37,2020,3,de 2 000 a 19 999 habitantes,,de 21 a 50 personas,obrero,empresa o patrono privado
hombre,150812,LIMA,HUAURA,VEGUETA,empleo formal,950,secundaria completa,22,2020,1,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,obrero,empresa o patrono privado
hombre,150812,LIMA,HUAURA,VEGUETA,empleo informal,60,superior universitaria completa,23,2020,1,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,150812,LIMA,HUAURA,VEGUETA,empleo formal,950,secundaria incompleta,45,2020,1,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 51 a 100 personas,obrero,empresa o patrono privado
hombre,150812,LIMA,HUAURA,VEGUETA,empleo formal,2000,secundaria completa,38,2020,1,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,obrero,empresa o patrono privado
hombre,150812,LIMA,HUAURA,VEGUETA,empleo formal,950,secundaria completa,24,2020,1,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,obrero,empresa o patrono privado
hombre,150904,LIMA,OYON,COCHAMARCA,empleo informal,1000,secundaria completa,30,2020,1, de 500 a 1 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,obrero,administraci¢n p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo informal,1200,superior no universitaria completa,35,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,2200,superior universitaria completa,39,2020,3, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo informal,1400,superior no universitaria completa,53,2020,3, de 100 000 a 499 999 habitantes,sin contrato,de 101 a 500 personas,empleado,empresa o patrono privado
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo informal,600,superior no universitaria completa,20,2020,2, de 100 000 a 499 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",hasta 20 personas,empleado,empresa o patrono privado
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,3200,superior universitaria completa,49,2020,2, de 100 000 a 499 999 habitantes,regimen especial de contrataci¢n administrativa (cas),m†s de 500 personas,empleado,administraci¢n p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo informal,800,secundaria incompleta,21,2020,3, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,1150,superior no universitaria completa,34,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo informal,4000,superior universitaria completa,50,2020,2, de 100 000 a 499 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo informal,4080,maestria/doctorado,56,2020,3, de 100 000 a 499 999 habitantes,sin contrato,de 21 a 50 personas,empleado,empresa o patrono privado
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,2820,secundaria completa,61,2020,3, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo informal,700,primaria completa,56,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,de 101 a 500 personas,obrero,empresa o patrono privado
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,2100,maestria/doctorado,65,2020,2, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo informal,1300,superior universitaria incompleta,21,2020,3, de 100 000 a 499 999 habitantes,convenios de formaci¢n laboral juvenil /pr†cticas pre-profesioanles,m†s de 500 personas,empleado,administraci¢n p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,5000,maestria/doctorado,69,2020,2, de 100 000 a 499 999 habitantes,regimen especial de contrataci¢n administrativa (cas),m†s de 500 personas,empleado,empresa p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo informal,1096,primaria completa,34,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,1300,superior universitaria incompleta,26,2020,2, de 100 000 a 499 999 habitantes,convenios de formaci¢n laboral juvenil /pr†cticas pre-profesioanles,m†s de 500 personas,obrero,administraci¢n p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,4000,superior universitaria incompleta,41,2020,1, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",de 101 a 500 personas,empleado,empresa o patrono privado
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,3200,superior no universitaria completa,41,2020,2, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,1300,superior no universitaria incompleta,37,2020,3, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,obrero,empresa o patrono privado
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,1500,superior no universitaria completa,40,2020,3, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,empleado,empresa o patrono privado
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,2120,secundaria completa,60,2020,3, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,4000,secundaria completa,54,2020,1, de 100 000 a 499 999 habitantes,,,empleado,"fuerzas armadas, polic°a nacional del per£ (militares)"
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo informal,1500,superior universitaria incompleta,22,2020,3, de 100 000 a 499 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo formal,1900,superior no universitaria completa,46,2020,1, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,obrero,administraci¢n p£blica
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo informal,1200,primaria incompleta,57,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo informal,1200,primaria completa,16,2020,3, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,160101,LORETO,MAYNAS,IQUITOS,empleo informal,400,superior universitaria incompleta,18,2020,3, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,160102,LORETO,MAYNAS,ALTO NANAY,empleo formal,4000,superior universitaria incompleta,38,2020,1, de 500 a 1 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,160103,LORETO,MAYNAS,FERNANDO LORES,empleo informal,350,secundaria incompleta,17,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,160104,LORETO,MAYNAS,INDIANA,empleo formal,3980,superior universitaria completa,58,2020,2,de 2 000 a 19 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,160104,LORETO,MAYNAS,INDIANA,empleo formal,1280,secundaria completa,42,2020,2, µrea de empadronamiento rural (aer) compuesto,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,empresa o patrono privado
hombre,160104,LORETO,MAYNAS,INDIANA,empleo informal,750,secundaria completa,18,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,160104,LORETO,MAYNAS,INDIANA,empleo informal,800,primaria completa,37,2020,2,de 2 000 a 19 999 habitantes,sin contrato,de 21 a 50 personas,empleado,empresa o patrono privado
hombre,160104,LORETO,MAYNAS,INDIANA,empleo informal,450,superior universitaria incompleta,22,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,160104,LORETO,MAYNAS,INDIANA,empleo formal,950,primaria completa,53,2020,2, µrea de empadronamiento rural (aer) compuesto,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,obrero,empresa o patrono privado
hombre,160104,LORETO,MAYNAS,INDIANA,empleo informal,320,secundaria completa,30,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,160104,LORETO,MAYNAS,INDIANA,empleo informal,1400,secundaria completa,31,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,160107,LORETO,MAYNAS,NAPO,empleo formal,3500,superior universitaria completa,63,2020,2, µrea de empadronamiento rural (aer) simple,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,160107,LORETO,MAYNAS,NAPO,empleo informal,600,secundaria incompleta,27,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,160107,LORETO,MAYNAS,NAPO,empleo informal,600,secundaria completa,43,2020,1, µrea de empadronamiento rural (aer) compuesto,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,obrero,administraci¢n p£blica
